name,photo_url
Molly Skurcenski,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/9ddbf15f0b1d4331b43666f04aede0bd
Aubrey Kingsbury,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/a86e9ba2f4c44ce789c593b2b5bf9bcb
Kaylie Collins,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/c281f4077abb41a6a90c9dd309f3fb20
Ashley Hatch,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/c413ab13b4b2411b8255f868ec263843
Paige Metayer,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/d07feb8cd7c94d03b741e2326515241f
Élisabeth Tsé,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/e13f13ced32c4de9bdbedf05c00e5ed5
Gabrielle Carle,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/ebadefdb2cd142aa92580387d5fde3b8
Lucia Di Guglielmo,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/f7648a59714e413fafca3d1acec0e69d
Ellie Bravo-Young,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/01429efe66554be8bc7f86ee0a9fa184
Izzy Rodriguez,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/04a1aad603eb46dd9c349c2ba91d2322
Amelia White,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/24d14aecb1aa4505a96c39f52a558e47
Gabrielle Robinson,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/27615fa77e0f4bc78e0365f58a4df924
Penelope Hocking,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/2b79fff663274280b57a60c00163ff51
Meila Brewer,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/3ca26686728a463fa1e1a40a4495a994
Bayley Feist,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/3f841e6b66d94cdead98ab215e6e844b
Rocky Rodríguez,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/53377155ab4b4c08b6ff7a3c66865fe3
Clare Gagne,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/60a64a63fbee40239bd02e30ababee62
Katie Cappelletti,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/674512a48d504c99be8523ea6cb6f7d3
Laney Rouse,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/6d6d4a5642834e01ac61867306e1e367
Michelle Cooper,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/6eb214e42ba44ea59f98afee41a268d0
Temwa Chawinga,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/6fb7c24fe454404c899f51d0a7ea2e84
Croix Bethune,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/71105581a0a143b18ac92760cc09c609
Lorena da Silva Leite,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/7d50dd7b6526453ea7be4ca492fdef5a
Elizabeth Ball,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/810db7679a9d4660929f485ed49e1988
Kayla Sharples,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/85023bcbe613492da8caaa35221257ed
Katie Scott,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/86e61d5213214742a5388b2df18ecbe1
Mary Long,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/8d16edc2033a4281990ebb8662af78b5
Kolo Suliafu,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/8e98714fbbb040eca395323bf0341abb
Alana Cook,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/9792e74df15347e7956b266647bfd2a6
Lo'eau LaBonta,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/9b7fd5c1259c48b1a87f1cc0c10f713c
Marisa Jordan,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/a1626364867445b3b33022e19cac46ff
Débora Cristiane de Oliveira,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/a74c35267e4b4a689431f9d3be7522c6
Ally Sentnor,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/aa3fb0629ef8427fbe4ec8242a5d8865
Kelsey Branson,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
Gianna Paul,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/af41af05521443b5b718ca9cac9c7427
Kyra Carusa,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/afa88f0c0ec840f38096c040ebe83e08
Vanessa DiBernardo,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/cac9bfef965b49f9a20bbc0deb15ccfa
Haley Hopkins,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/f82ac82c607145468005f6b2e5da5b72
Cece Delzer,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/0fc6e8c0cd724c14b06c64c27c8331e6
Mandy McGlynn,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/10444fea4ff6483da41b77457cf2cbac
Courtney Brown,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/22f45241df0547e691e8ba6db03aaf7c
Mina Tanaka,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/3a45298a6ded492baa53c54797a41912
Brecken Mozingo,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/41a5277f439b4063aa41d7f902111d8a
Kaleigh Riehl,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/446bca9a37f94c40b40ff500f4dd6870
Kate Del Fava,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/6f8212aec8f14cdbbd061c7129d3dc20
DeAira Jackson,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/7a2bf11dc5f145d79c84fea37bec2854
Lara Prasnikar,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/7df864b150be44a58be51599cfd7dd80
Tatumn Milazzo,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/7fc702ff232644208fc4c5d6841f46d6
Mia Justus,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/87f8bf57a0ed4238a026b49f9c2b276d
Aria Nagai,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/8ced72b131844bca97a4728d075472a2
Narumi Miura,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/9088cd3919ae4facb366b7f4cf1ca493
Ana Tejada,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/96199c0cfb7245f6b6460174fb25883b
Miyabi Moriya,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/9aa0ae7f0bc648da9095a03174257a3c
Kameron Simmonds,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/9b57636e0405440fbad174a02ec2b1c1
Nuria Rábano,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/a5495110a1614676bdd04a42f6068041
Janni Thomsen,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/aca824486f9b4663bf4118794d4719c8
Kalea Eichenberger,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
Madison Hammond,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/c75e5a65dfaf42b588cbdf8ef5069537
Dayana Pierre-Louis,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
Kiana Palacios,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
Cloé Lacasse,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/ea630eb197bb4762b4b8b4c1b7ef363c
Kherrington Ream,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/ee89f16715e14d0aa82ae3955b5a883a
Paige Cronin,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/f02a507bde074f68ac65cbd2ac77104b
Alex Loera,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/f69d180a0c6e459586b0a47e2d6536e9
Barbra Banda,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/0021a2896ee54ef191fb324dec97dd78
Rafaelle Leone Carvalho Souza,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/021370e22b6846a48f5e988c6f4c9478
Anna Moorhouse,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/15cbd2b4b39042eeb04d03affb712899
Solai Washington,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/1707398003674ec2a9b8855574cba470
Cosette Morché,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/2e46f0ae8d6e46119d927dd1244d079f
Kat Asman,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/3156af5df0ad44729614d33bf537a27e
Cara Martin,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/3888ed1a5f1741d69be6912edb3a2fae
Seven Castain,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/3aea231c3bf74863a3f57017205ba14a
Angelina Alonso Costantino,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/3fa6c6b9fff049ddb7e32f7ea04d33ca
Julie Doyle,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/4cb80ed654ff46e8916779187fb88553
Marta Marta,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/514d945291b44c78adaabb4dfbf7ba03
Haley McCutcheon,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/521bad7c3a2f49a185c968f9206da5b8
Kylie Nadaner,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/5fc1b3b61f604e8fb3ca8fe5a154cde9
Nicole Payne,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/65b00a37c89a4fbaba9fbfb76969a7df
Viviana Villacorta,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/808933e0efb240da834c2ee39cb5ede4
Reagan Raabe,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
Oihane Hernández,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/909a06c8277b428f8e6acae7e1a62d39
Simone Jackson,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/9a6e94e5fb19478f9dbc33f702d2d891
Kerry Abello,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/a79161648fb0412187766de7176ab440
Ally Lemos,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/ac29e17a8bff414e8ede153e5067e250
Jacqueline Ovalle,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/c390f57b0fe54464b1c2efec9aeee043
Hailie Mace,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/c7c35bca896849439784a5cdee73a0b1
Zara Chavoshi,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/e0083709d64e4f7aa5329c7b17fc6687
Luana Bertolucci Paixão,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/e217f693d9c1472c9ca602ef93c69386
Cori Dyke,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/e51fe8ea427c4f39894fce94ed9fadcd
Hannah Anderson,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/ebfc177248a54a0e972527b41871071e
Summer Yates,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/f225dce81f0f4e28ae0ba7e09bb1e601
McKinley Crone,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/f3c52a160fb64cba878971b93e178183
Samantha Meza,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/137ddc3c3af240c994cfb14956f39872
Ryanne Brown,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/3bc373314f634a4aad24e6ecb5847dde
Ruby Hladek,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
Cassie Miller,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/3d7fa6dd511f4628bc8d8784ab7574fd
Shae Holmes,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/443cefb274fa4bf8858e26051786d10e
Keeley Dockter,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
Phoebe McClernon,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/47a580b9d9a64b508d4edde164580fb4
Sofia Huerta,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/4bd84fd5cceb4538a556a4b9eb250841
Maddie Mercado,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/4d0fda5a57784bf59bcc4e1caa463716
Holly Ward,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
Jess Fishlock,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/5d76f50c58f34b00a7bd574b12c70c94
Evan O'Steen,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
Sally Menti,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/72c994fd6bc3415a818f19aed4abf9a6
Madison Curry,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/8d06de6ab11f478e863e0180023cd152
Brittany Ratcliffe,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/94de57f74c554630b9abe7bc1bd588f9
Nérilia Mondésir,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/996bf315d3dc4e479053da3ea31925ff
Emily Mason,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/a439341551034a09972c0d4efd10ccc0
Emeri Adames,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/aaf2552ae4c54dcfa1ec352db94d8b0f
Mia Fishel,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/b5447fcc30e6483b9b81e2d3cd9e3749
Jordyn Bugg,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/b8fb5ce847ca49b2a581724e284dfd10
Ainsley McCammon,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/c29a2b0fb20147b1a49d5e9dc55afdf1
Sofía Cedeño,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/c65f53172a64441da1827a457a29c250
Maddie Dahlien,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/d48ecbd1e5b54125a1199c9f748fa1d3
Neeku Purcell,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/db70ea2c9700442ba12c8efb0965e90c
Claudia Dickey,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/e58cc03e05a54a28bf3133ec9c1a3632
Lynn Biyendolo,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/f3e1a521ef4f4f24bd0ee3fb985ec265
Angharad James-Turner,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fc2865906ac34d6abfa98c9a8dc14f52
Jordan Fusco,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/1268d947a78745e2b8b6781630220406
Trinity Armstrong,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/332d7efe4fb24703b248508fd29b4575
Nya Harrison,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/3f078157c6f841eabb9c5fa16ca7e4ef
Kennedy Wesley,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/444e4e5d84d248e2841030cc724d2ffc
Maria Eduarda Rodrigues Silva,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/52f13396556b4dad93f22030d00cbf8b
Tatum Wynalda,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
Kiki Pickett,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/75a5b73882ba47c29448e3a36c691717
Laurina Fazer,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/78cf15f1649f4f158f04d3037cc2750f
Daniela Arias,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/9c24fd239ed34bfa8d4c706539805ad7
Melanie Barcenas,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/ad9acd5fa5cf475a87d9a92b99e682fd
Gia Corley,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/b9e251d77c634898bc99e50cd03a3134
Perle Morroni,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/bbee9da0fc744ebcabc586c3232bf4be
Trinity Byars,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/c01844d3ed704fa0b1f0b75cfbf02f07
Kenza Dali,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/c143615f95aa493689aa185f5c465932
Leah Freeman,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/c89b3d151ee84bdba11f4918c1be931a
Kristen McNabb,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/cafe0fb40c194bfd95bebea739443cd7
Luisa Agudelo,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
Ludmila da Silva,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/e0e778409f6442b7b1f2e2d55a5a8565
Gabrielle Jordão Portilho,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/e3732803fbc74097b03f22501baf27d7
Kimmi Ascanio,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/e8b4386d7df847f6a328dea38ddc55ce
Amelia Donna Van Zanten,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
DiDi Haracic,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/ecf8d72c11704bb49de0461fa77d8cae
Adriana Leon,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/f707ff55f8104c069f1cae572925ef4a
Lia Godfrey,https://images.nwslsoccer.com/image/private/t_w_120/prd/assets/widgets/players/fallbacklogo.svg
NWSL,https://cdn.cookielaw.org/logos/static/ot_company_logo.png
Powered by Onetrust,https://cdn.cookielaw.org/logos/static/powered_by_logo.svg
